lsoa_code,lsoa_name,la_code,la_name
E01004882,Bolton 007C,E08000001,Bolton
E01004883,Bolton 007D,E08000001,Bolton
E01033219,Bolton 028G,E08000001,Bolton
E01004900,Bolton 030D,E08000001,Bolton
E01033219,Bolton 028G,E08000001,Bolton
E01004900,Bolton 030D,E08000001,Bolton
E01004896,Bolton 030B,E08000001,Bolton
E01004897,Bolton 020E,E08000001,Bolton
E01004900,Bolton 030D,E08000001,Bolton
E01004899,Bolton 030C,E08000001,Bolton
E01004899,Bolton 030C,E08000001,Bolton
E01004899,Bolton 030C,E08000001,Bolton
E01004892,Bolton 030A,E08000001,Bolton
E01004892,Bolton 030A,E08000001,Bolton
E01004892,Bolton 030A,E08000001,Bolton
E01004892,Bolton 030A,E08000001,Bolton
E01004892,Bolton 030A,E08000001,Bolton
E01004896,Bolton 030B,E08000001,Bolton
E01004896,Bolton 030B,E08000001,Bolton
E01004896,Bolton 030B,E08000001,Bolton
E01004897,Bolton 020E,E08000001,Bolton
E01004897,Bolton 020E,E08000001,Bolton
E01004897,Bolton 020E,E08000001,Bolton
E01033219,Bolton 028G,E08000001,Bolton
E01033219,Bolton 028G,E08000001,Bolton
E01004899,Bolton 030C,E08000001,Bolton
E01004900,Bolton 030D,E08000001,Bolton
E01004899,Bolton 030C,E08000001,Bolton
E01004900,Bolton 030D,E08000001,Bolton
E01004901,Bolton 028E,E08000001,Bolton
E01004893,Bolton 028B,E08000001,Bolton
E01004901,Bolton 028E,E08000001,Bolton
E01004895,Bolton 031B,E08000001,Bolton
E01004893,Bolton 028B,E08000001,Bolton
E01004893,Bolton 028B,E08000001,Bolton
E01004894,Bolton 028C,E08000001,Bolton
E01004895,Bolton 031B,E08000001,Bolton
E01004895,Bolton 031B,E08000001,Bolton
E01004895,Bolton 031B,E08000001,Bolton
E01004895,Bolton 031B,E08000001,Bolton
E01033218,Bolton 028F,E08000001,Bolton
E01004901,Bolton 028E,E08000001,Bolton
E01004901,Bolton 028E,E08000001,Bolton
E01004891,Bolton 028A,E08000001,Bolton
E01004894,Bolton 028C,E08000001,Bolton
E01004894,Bolton 028C,E08000001,Bolton
E01004894,Bolton 028C,E08000001,Bolton
E01004891,Bolton 028A,E08000001,Bolton
E01004901,Bolton 028E,E08000001,Bolton
E01004894,Bolton 028C,E08000001,Bolton
E01004893,Bolton 028B,E08000001,Bolton
E01004891,Bolton 028A,E08000001,Bolton
E01004891,Bolton 028A,E08000001,Bolton
E01004891,Bolton 028A,E08000001,Bolton
E01004894,Bolton 028C,E08000001,Bolton
E01004891,Bolton 028A,E08000001,Bolton
E01004902,Bolton 032D,E08000001,Bolton
E01004905,Bolton 034C,E08000001,Bolton
E01004909,Bolton 034F,E08000001,Bolton
E01004905,Bolton 034C,E08000001,Bolton
E01004910,Bolton 034G,E08000001,Bolton
E01004910,Bolton 034G,E08000001,Bolton
E01004906,Bolton 032E,E08000001,Bolton
E01004906,Bolton 032E,E08000001,Bolton
E01004906,Bolton 032E,E08000001,Bolton
E01004906,Bolton 032E,E08000001,Bolton
E01004902,Bolton 032D,E08000001,Bolton
E01004902,Bolton 032D,E08000001,Bolton
E01004903,Bolton 034A,E08000001,Bolton
E01004903,Bolton 034A,E08000001,Bolton
E01004903,Bolton 034A,E08000001,Bolton
E01004904,Bolton 034B,E08000001,Bolton
E01004904,Bolton 034B,E08000001,Bolton
E01004906,Bolton 032E,E08000001,Bolton
E01004905,Bolton 034C,E08000001,Bolton
E01004902,Bolton 032D,E08000001,Bolton
E01004902,Bolton 032D,E08000001,Bolton
E01004904,Bolton 034B,E08000001,Bolton
E01004905,Bolton 034C,E08000001,Bolton
E01004905,Bolton 034C,E08000001,Bolton
E01004904,Bolton 034B,E08000001,Bolton
E01004904,Bolton 034B,E08000001,Bolton
E01004907,Bolton 034D,E08000001,Bolton
E01004909,Bolton 034F,E08000001,Bolton
E01004909,Bolton 034F,E08000001,Bolton
E01004907,Bolton 034D,E08000001,Bolton
E01004909,Bolton 034F,E08000001,Bolton
E01004909,Bolton 034F,E08000001,Bolton
E01004908,Bolton 034E,E08000001,Bolton
E01004903,Bolton 034A,E08000001,Bolton
E01004907,Bolton 034D,E08000001,Bolton
E01004907,Bolton 034D,E08000001,Bolton
E01004908,Bolton 034E,E08000001,Bolton
E01004907,Bolton 034D,E08000001,Bolton
E01004908,Bolton 034E,E08000001,Bolton
E01004908,Bolton 034E,E08000001,Bolton
E01004910,Bolton 034G,E08000001,Bolton
E01004906,Bolton 032E,E08000001,Bolton
E01004912,Bolton 024B,E08000001,Bolton
E01004917,Bolton 019F,E08000001,Bolton
E01004911,Bolton 024A,E08000001,Bolton
E01004912,Bolton 024B,E08000001,Bolton
E01004914,Bolton 024D,E08000001,Bolton
E01004916,Bolton 024F,E08000001,Bolton
E01004914,Bolton 024D,E08000001,Bolton
E01004916,Bolton 024F,E08000001,Bolton
E01004918,Bolton 024G,E08000001,Bolton
E01004913,Bolton 024C,E08000001,Bolton
E01004914,Bolton 024D,E08000001,Bolton
E01004913,Bolton 024C,E08000001,Bolton
E01004911,Bolton 024A,E08000001,Bolton
E01004911,Bolton 024A,E08000001,Bolton
E01004912,Bolton 024B,E08000001,Bolton
E01004911,Bolton 024A,E08000001,Bolton
E01004913,Bolton 024C,E08000001,Bolton
E01004911,Bolton 024A,E08000001,Bolton
E01004914,Bolton 024D,E08000001,Bolton
E01004916,Bolton 024F,E08000001,Bolton
E01004912,Bolton 024B,E08000001,Bolton
E01004915,Bolton 024E,E08000001,Bolton
E01004912,Bolton 024B,E08000001,Bolton
E01004915,Bolton 024E,E08000001,Bolton
E01004916,Bolton 024F,E08000001,Bolton
E01004915,Bolton 024E,E08000001,Bolton
E01004916,Bolton 024F,E08000001,Bolton
E01004915,Bolton 024E,E08000001,Bolton
E01004917,Bolton 019F,E08000001,Bolton
E01004917,Bolton 019F,E08000001,Bolton
E01004917,Bolton 019F,E08000001,Bolton
E01004918,Bolton 024G,E08000001,Bolton
E01004913,Bolton 024C,E08000001,Bolton
E01004918,Bolton 024G,E08000001,Bolton
E01004918,Bolton 024G,E08000001,Bolton
E01004911,Bolton 024A,E08000001,Bolton
E01004922,Bolton 015E,E08000001,Bolton
E01004924,Bolton 008D,E08000001,Bolton
E01004920,Bolton 012E,E08000001,Bolton
E01004922,Bolton 015E,E08000001,Bolton
E01004923,Bolton 018E,E08000001,Bolton
E01004923,Bolton 018E,E08000001,Bolton
E01004923,Bolton 018E,E08000001,Bolton
E01004923,Bolton 018E,E08000001,Bolton
E01004923,Bolton 018E,E08000001,Bolton
E01004924,Bolton 008D,E08000001,Bolton
E01004924,Bolton 008D,E08000001,Bolton
E01004924,Bolton 008D,E08000001,Bolton
E01004924,Bolton 008D,E08000001,Bolton
E01004925,Bolton 008E,E08000001,Bolton
E01004919,Bolton 012D,E08000001,Bolton
E01004925,Bolton 008E,E08000001,Bolton
E01004925,Bolton 008E,E08000001,Bolton
E01004920,Bolton 012E,E08000001,Bolton
E01004925,Bolton 008E,E08000001,Bolton
E01004921,Bolton 008C,E08000001,Bolton
E01004919,Bolton 012D,E08000001,Bolton
E01004925,Bolton 008E,E08000001,Bolton
E01004921,Bolton 008C,E08000001,Bolton
E01004921,Bolton 008C,E08000001,Bolton
E01004920,Bolton 012E,E08000001,Bolton
E01004921,Bolton 008C,E08000001,Bolton
E01004922,Bolton 015E,E08000001,Bolton
E01004919,Bolton 012D,E08000001,Bolton
E01004921,Bolton 008C,E08000001,Bolton
E01004919,Bolton 012D,E08000001,Bolton
E01004920,Bolton 012E,E08000001,Bolton
E01004919,Bolton 012D,E08000001,Bolton
E01004921,Bolton 008C,E08000001,Bolton
E01004922,Bolton 015E,E08000001,Bolton
E01004920,Bolton 012E,E08000001,Bolton
E01004922,Bolton 015E,E08000001,Bolton
E01004922,Bolton 015E,E08000001,Bolton
E01004926,Bolton 010B,E08000001,Bolton
E01004929,Bolton 010D,E08000001,Bolton
E01004926,Bolton 010B,E08000001,Bolton
E01004926,Bolton 010B,E08000001,Bolton
E01004932,Bolton 017F,E08000001,Bolton
E01004932,Bolton 017F,E08000001,Bolton
E01004928,Bolton 017C,E08000001,Bolton
E01004927,Bolton 010C,E08000001,Bolton
E01004930,Bolton 017D,E08000001,Bolton
E01004931,Bolton 017E,E08000001,Bolton
E01004930,Bolton 017D,E08000001,Bolton
E01004931,Bolton 017E,E08000001,Bolton
E01004931,Bolton 017E,E08000001,Bolton
E01004930,Bolton 017D,E08000001,Bolton
E01004931,Bolton 017E,E08000001,Bolton
E01004931,Bolton 017E,E08000001,Bolton
E01004932,Bolton 017F,E08000001,Bolton
E01004932,Bolton 017F,E08000001,Bolton
E01004932,Bolton 017F,E08000001,Bolton
E01004931,Bolton 017E,E08000001,Bolton
E01004929,Bolton 010D,E08000001,Bolton
E01004929,Bolton 010D,E08000001,Bolton
E01004926,Bolton 010B,E08000001,Bolton
E01004928,Bolton 017C,E08000001,Bolton
E01004929,Bolton 010D,E08000001,Bolton
E01004927,Bolton 010C,E08000001,Bolton
E01004928,Bolton 017C,E08000001,Bolton
E01004927,Bolton 010C,E08000001,Bolton
E01004928,Bolton 017C,E08000001,Bolton
E01004927,Bolton 010C,E08000001,Bolton
E01004930,Bolton 017D,E08000001,Bolton
E01004930,Bolton 017D,E08000001,Bolton
E01004928,Bolton 017C,E08000001,Bolton
E01004927,Bolton 010C,E08000001,Bolton
E01004934,Bolton 035B,E08000001,Bolton
E01004935,Bolton 035C,E08000001,Bolton
E01004933,Bolton 035A,E08000001,Bolton
E01004938,Bolton 031D,E08000001,Bolton
E01004937,Bolton 035D,E08000001,Bolton
E01004937,Bolton 035D,E08000001,Bolton
E01004935,Bolton 035C,E08000001,Bolton
E01004940,Bolton 035E,E08000001,Bolton
E01004934,Bolton 035B,E08000001,Bolton
E01004935,Bolton 035C,E08000001,Bolton
E01004933,Bolton 035A,E08000001,Bolton
E01004933,Bolton 035A,E08000001,Bolton
E01004933,Bolton 035A,E08000001,Bolton
E01004934,Bolton 035B,E08000001,Bolton
E01004936,Bolton 031C,E08000001,Bolton
E01004936,Bolton 031C,E08000001,Bolton
E01004936,Bolton 031C,E08000001,Bolton
E01004936,Bolton 031C,E08000001,Bolton
E01004936,Bolton 031C,E08000001,Bolton
E01004936,Bolton 031C,E08000001,Bolton
E01004938,Bolton 031D,E08000001,Bolton
E01004939,Bolton 031E,E08000001,Bolton
E01004939,Bolton 031E,E08000001,Bolton
E01004938,Bolton 031D,E08000001,Bolton
E01004939,Bolton 031E,E08000001,Bolton
E01004938,Bolton 031D,E08000001,Bolton
E01004939,Bolton 031E,E08000001,Bolton
E01004940,Bolton 035E,E08000001,Bolton
E01004939,Bolton 031E,E08000001,Bolton
E01004938,Bolton 031D,E08000001,Bolton
E01004940,Bolton 035E,E08000001,Bolton
E01004940,Bolton 035E,E08000001,Bolton
E01004937,Bolton 035D,E08000001,Bolton
E01004940,Bolton 035E,E08000001,Bolton
E01004937,Bolton 035D,E08000001,Bolton
E01004934,Bolton 035B,E08000001,Bolton
E01004935,Bolton 035C,E08000001,Bolton
E01004934,Bolton 035B,E08000001,Bolton
E01004935,Bolton 035C,E08000001,Bolton
E01004933,Bolton 035A,E08000001,Bolton
E01033217,Bolton 016E,E08000001,Bolton
E01033217,Bolton 016E,E08000001,Bolton
E01004910,Bolton 034G,E08000001,Bolton
E01004910,Bolton 034G,E08000001,Bolton
E01004910,Bolton 034G,E08000001,Bolton
E01004910,Bolton 034G,E08000001,Bolton
E01004910,Bolton 034G,E08000001,Bolton
E01004910,Bolton 034G,E08000001,Bolton
E01004927,Bolton 010C,E08000001,Bolton
E01033217,Bolton 016E,E08000001,Bolton
E01004929,Bolton 010D,E08000001,Bolton
E01004927,Bolton 010C,E08000001,Bolton
E01004929,Bolton 010D,E08000001,Bolton
E01004913,Bolton 024C,E08000001,Bolton
E01004917,Bolton 019F,E08000001,Bolton
E01004913,Bolton 024C,E08000001,Bolton
E01004917,Bolton 019F,E08000001,Bolton
E01004917,Bolton 019F,E08000001,Bolton
E01004929,Bolton 010D,E08000001,Bolton
E01004848,Bolton 016D,E08000001,Bolton
E01004848,Bolton 016D,E08000001,Bolton
E01004773,Bolton 003D,E08000001,Bolton
E01004773,Bolton 003D,E08000001,Bolton
E01033218,Bolton 028F,E08000001,Bolton
E01033218,Bolton 028F,E08000001,Bolton
E01033219,Bolton 028G,E08000001,Bolton
E01033218,Bolton 028F,E08000001,Bolton
E01004780,Bolton 009B,E08000001,Bolton
E01004781,Bolton 007B,E08000001,Bolton
E01004780,Bolton 009B,E08000001,Bolton
E01004780,Bolton 009B,E08000001,Bolton
E01033218,Bolton 028F,E08000001,Bolton
E01004781,Bolton 007B,E08000001,Bolton
E01004845,Bolton 018D,E08000001,Bolton
E01004845,Bolton 018D,E08000001,Bolton
E01004946,Bury 021E,E08000002,Bury
E01004942,Bury 021B,E08000002,Bury
E01004944,Bury 021D,E08000002,Bury
E01004942,Bury 021B,E08000002,Bury
E01004941,Bury 021A,E08000002,Bury
E01004944,Bury 021D,E08000002,Bury
E01004944,Bury 021D,E08000002,Bury
E01004941,Bury 021A,E08000002,Bury
E01004946,Bury 021E,E08000002,Bury
E01004942,Bury 021B,E08000002,Bury
E01004944,Bury 021D,E08000002,Bury
E01004942,Bury 021B,E08000002,Bury
E01004941,Bury 021A,E08000002,Bury
E01004944,Bury 021D,E08000002,Bury
E01004943,Bury 021C,E08000002,Bury
E01004943,Bury 021C,E08000002,Bury
E01004943,Bury 021C,E08000002,Bury
E01004943,Bury 021C,E08000002,Bury
E01004943,Bury 021C,E08000002,Bury
E01004945,Bury 017A,E08000002,Bury
E01004945,Bury 017A,E08000002,Bury
E01004945,Bury 017A,E08000002,Bury
E01004946,Bury 021E,E08000002,Bury
E01004945,Bury 017A,E08000002,Bury
E01004946,Bury 021E,E08000002,Bury
E01004946,Bury 021E,E08000002,Bury
E01004945,Bury 017A,E08000002,Bury
E01004941,Bury 021A,E08000002,Bury
E01004942,Bury 021B,E08000002,Bury
E01004946,Bury 021E,E08000002,Bury
E01004941,Bury 021A,E08000002,Bury
E01004952,Bury 010D,E08000002,Bury
E01004952,Bury 010D,E08000002,Bury
E01004947,Bury 009A,E08000002,Bury
E01004949,Bury 010A,E08000002,Bury
E01004951,Bury 010C,E08000002,Bury
E01004953,Bury 010E,E08000002,Bury
E01004947,Bury 009A,E08000002,Bury
E01004949,Bury 010A,E08000002,Bury
E01004953,Bury 010E,E08000002,Bury
E01004950,Bury 010B,E08000002,Bury
E01004948,Bury 009B,E08000002,Bury
E01004949,Bury 010A,E08000002,Bury
E01004948,Bury 009B,E08000002,Bury
E01004949,Bury 010A,E08000002,Bury
E01004952,Bury 010D,E08000002,Bury
E01004948,Bury 009B,E08000002,Bury
E01004951,Bury 010C,E08000002,Bury
E01004948,Bury 009B,E08000002,Bury
E01004951,Bury 010C,E08000002,Bury
E01004953,Bury 010E,E08000002,Bury
E01004952,Bury 010D,E08000002,Bury
E01004951,Bury 010C,E08000002,Bury
E01004948,Bury 009B,E08000002,Bury
E01004951,Bury 010C,E08000002,Bury
E01004952,Bury 010D,E08000002,Bury
E01004950,Bury 010B,E08000002,Bury
E01004950,Bury 010B,E08000002,Bury
E01004953,Bury 010E,E08000002,Bury
E01004953,Bury 010E,E08000002,Bury
E01004950,Bury 010B,E08000002,Bury
E01004950,Bury 010B,E08000002,Bury
E01004948,Bury 009B,E08000002,Bury
E01004949,Bury 010A,E08000002,Bury
E01004947,Bury 009A,E08000002,Bury
E01004947,Bury 009A,E08000002,Bury
E01004947,Bury 009A,E08000002,Bury
E01004955,Bury 007B,E08000002,Bury
E01004955,Bury 007B,E08000002,Bury
E01004957,Bury 007D,E08000002,Bury
E01004958,Bury 008A,E08000002,Bury
E01004959,Bury 008B,E08000002,Bury
E01004958,Bury 008A,E08000002,Bury
E01004959,Bury 008B,E08000002,Bury
E01004959,Bury 008B,E08000002,Bury
E01004954,Bury 007A,E08000002,Bury
E01004954,Bury 007A,E08000002,Bury
E01004960,Bury 007E,E08000002,Bury
E01004956,Bury 007C,E08000002,Bury
E01004956,Bury 007C,E08000002,Bury
E01004956,Bury 007C,E08000002,Bury
E01004956,Bury 007C,E08000002,Bury
E01004954,Bury 007A,E08000002,Bury
E01004960,Bury 007E,E08000002,Bury
E01004956,Bury 007C,E08000002,Bury
E01004960,Bury 007E,E08000002,Bury
E01004954,Bury 007A,E08000002,Bury
E01004955,Bury 007B,E08000002,Bury
E01004958,Bury 008A,E08000002,Bury
E01004960,Bury 007E,E08000002,Bury
E01004955,Bury 007B,E08000002,Bury
E01004955,Bury 007B,E08000002,Bury
E01004954,Bury 007A,E08000002,Bury
E01004956,Bury 007C,E08000002,Bury
E01004954,Bury 007A,E08000002,Bury
E01004957,Bury 007D,E08000002,Bury
E01004957,Bury 007D,E08000002,Bury
E01004958,Bury 008A,E08000002,Bury
E01004957,Bury 007D,E08000002,Bury
E01004957,Bury 007D,E08000002,Bury
E01004958,Bury 008A,E08000002,Bury
E01004957,Bury 007D,E08000002,Bury
E01004959,Bury 008B,E08000002,Bury
E01004959,Bury 008B,E08000002,Bury
E01004960,Bury 007E,E08000002,Bury
E01004967,Bury 005D,E08000002,Bury
E01004963,Bury 006A,E08000002,Bury
E01004965,Bury 005B,E08000002,Bury
E01004964,Bury 009D,E08000002,Bury
E01004965,Bury 005B,E08000002,Bury
E01004966,Bury 005C,E08000002,Bury
E01004966,Bury 005C,E08000002,Bury
E01004965,Bury 005B,E08000002,Bury
E01004966,Bury 005C,E08000002,Bury
E01004967,Bury 005D,E08000002,Bury
E01004966,Bury 005C,E08000002,Bury
E01004966,Bury 005C,E08000002,Bury
E01004965,Bury 005B,E08000002,Bury
E01004961,Bury 005A,E08000002,Bury
E01004967,Bury 005D,E08000002,Bury
E01004968,Bury 006B,E08000002,Bury
E01004968,Bury 006B,E08000002,Bury
E01004968,Bury 006B,E08000002,Bury
E01004967,Bury 005D,E08000002,Bury
E01004968,Bury 006B,E08000002,Bury
E01004968,Bury 006B,E08000002,Bury
E01004963,Bury 006A,E08000002,Bury
E01004961,Bury 005A,E08000002,Bury
E01004961,Bury 005A,E08000002,Bury
E01004963,Bury 006A,E08000002,Bury
E01004962,Bury 009C,E08000002,Bury
E01004964,Bury 009D,E08000002,Bury
E01004962,Bury 009C,E08000002,Bury
E01004961,Bury 005A,E08000002,Bury
E01004963,Bury 006A,E08000002,Bury
E01004962,Bury 009C,E08000002,Bury
E01004963,Bury 006A,E08000002,Bury
E01004961,Bury 005A,E08000002,Bury
E01004962,Bury 009C,E08000002,Bury
E01004964,Bury 009D,E08000002,Bury
E01004962,Bury 009C,E08000002,Bury
E01004964,Bury 009D,E08000002,Bury
E01004964,Bury 009D,E08000002,Bury
E01004975,Bury 023C,E08000002,Bury
E01004975,Bury 023C,E08000002,Bury
E01004970,Bury 022B,E08000002,Bury
E01004971,Bury 022C,E08000002,Bury
E01004972,Bury 023A,E08000002,Bury
E01004972,Bury 023A,E08000002,Bury
E01004974,Bury 024A,E08000002,Bury
E01004971,Bury 022C,E08000002,Bury
E01004970,Bury 022B,E08000002,Bury
E01004972,Bury 023A,E08000002,Bury
E01004972,Bury 023A,E08000002,Bury
E01004973,Bury 023B,E08000002,Bury
E01004973,Bury 023B,E08000002,Bury
E01004972,Bury 023A,E08000002,Bury
E01004974,Bury 024A,E08000002,Bury
E01004974,Bury 024A,E08000002,Bury
E01004975,Bury 023C,E08000002,Bury
E01004973,Bury 023B,E08000002,Bury
E01004973,Bury 023B,E08000002,Bury
E01004973,Bury 023B,E08000002,Bury
E01004975,Bury 023C,E08000002,Bury
E01004974,Bury 024A,E08000002,Bury
E01004974,Bury 024A,E08000002,Bury
E01004975,Bury 023C,E08000002,Bury
E01004975,Bury 023C,E08000002,Bury
E01004969,Bury 022A,E08000002,Bury
E01004969,Bury 022A,E08000002,Bury
E01004969,Bury 022A,E08000002,Bury
E01004970,Bury 022B,E08000002,Bury
E01004969,Bury 022A,E08000002,Bury
E01004970,Bury 022B,E08000002,Bury
E01004970,Bury 022B,E08000002,Bury
E01004971,Bury 022C,E08000002,Bury
E01004971,Bury 022C,E08000002,Bury
E01004971,Bury 022C,E08000002,Bury
E01004969,Bury 022A,E08000002,Bury
E01004982,Bury 004E,E08000002,Bury
E01004976,Bury 004A,E08000002,Bury
E01004982,Bury 004E,E08000002,Bury
E01004976,Bury 004A,E08000002,Bury
E01004977,Bury 004B,E08000002,Bury
E01004982,Bury 004E,E08000002,Bury
E01004977,Bury 004B,E08000002,Bury
E01004976,Bury 004A,E08000002,Bury
E01004977,Bury 004B,E08000002,Bury
E01004976,Bury 004A,E08000002,Bury
E01004977,Bury 004B,E08000002,Bury
E01004977,Bury 004B,E08000002,Bury
E01004976,Bury 004A,E08000002,Bury
E01004978,Bury 004C,E08000002,Bury
E01004978,Bury 004C,E08000002,Bury
E01004978,Bury 004C,E08000002,Bury
E01004978,Bury 004C,E08000002,Bury
E01004979,Bury 008C,E08000002,Bury
E01004979,Bury 008C,E08000002,Bury
E01004978,Bury 004C,E08000002,Bury
E01004980,Bury 008D,E08000002,Bury
E01004980,Bury 008D,E08000002,Bury
E01004979,Bury 008C,E08000002,Bury
E01004980,Bury 008D,E08000002,Bury
E01004979,Bury 008C,E08000002,Bury
E01004979,Bury 008C,E08000002,Bury
E01004980,Bury 008D,E08000002,Bury
E01004981,Bury 004D,E08000002,Bury
E01004981,Bury 004D,E08000002,Bury
E01004981,Bury 004D,E08000002,Bury
E01004982,Bury 004E,E08000002,Bury
E01004981,Bury 004D,E08000002,Bury
E01004982,Bury 004E,E08000002,Bury
E01004981,Bury 004D,E08000002,Bury
E01004985,Bury 019B,E08000002,Bury
E01004988,Bury 020D,E08000002,Bury
E01004987,Bury 020C,E08000002,Bury
E01004985,Bury 019B,E08000002,Bury
E01004984,Bury 019A,E08000002,Bury
E01004983,Bury 020A,E08000002,Bury
E01004983,Bury 020A,E08000002,Bury
E01004984,Bury 019A,E08000002,Bury
E01004983,Bury 020A,E08000002,Bury
E01004986,Bury 020B,E08000002,Bury
E01004983,Bury 020A,E08000002,Bury
E01004987,Bury 020C,E08000002,Bury
E01004987,Bury 020C,E08000002,Bury
E01004987,Bury 020C,E08000002,Bury
E01004987,Bury 020C,E08000002,Bury
E01004988,Bury 020D,E08000002,Bury
E01004988,Bury 020D,E08000002,Bury
E01004989,Bury 019C,E08000002,Bury
E01004988,Bury 020D,E08000002,Bury
E01004988,Bury 020D,E08000002,Bury
E01004989,Bury 019C,E08000002,Bury
E01004986,Bury 020B,E08000002,Bury
E01004989,Bury 019C,E08000002,Bury
E01004989,Bury 019C,E08000002,Bury
E01004984,Bury 019A,E08000002,Bury
E01004986,Bury 020B,E08000002,Bury
E01004986,Bury 020B,E08000002,Bury
E01004986,Bury 020B,E08000002,Bury
E01004985,Bury 019B,E08000002,Bury
E01004984,Bury 019A,E08000002,Bury
E01004986,Bury 020B,E08000002,Bury
E01004984,Bury 019A,E08000002,Bury
E01004985,Bury 019B,E08000002,Bury
E01004985,Bury 019B,E08000002,Bury
E01004996,Bury 016B,E08000002,Bury
E01004996,Bury 016B,E08000002,Bury
E01004990,Bury 016A,E08000002,Bury
E01004995,Bury 018A,E08000002,Bury
E01004995,Bury 018A,E08000002,Bury
E01004991,Bury 015A,E08000002,Bury
E01004993,Bury 015C,E08000002,Bury
E01004993,Bury 015C,E08000002,Bury
E01004997,Bury 014A,E08000002,Bury
E01004993,Bury 015C,E08000002,Bury
E01004994,Bury 015D,E08000002,Bury
E01004997,Bury 014A,E08000002,Bury
E01004994,Bury 015D,E08000002,Bury
E01004995,Bury 018A,E08000002,Bury
E01004997,Bury 014A,E08000002,Bury
E01004996,Bury 016B,E08000002,Bury
E01004994,Bury 015D,E08000002,Bury
E01004996,Bury 016B,E08000002,Bury
E01004994,Bury 015D,E08000002,Bury
E01004990,Bury 016A,E08000002,Bury
E01004992,Bury 015B,E08000002,Bury
E01004995,Bury 018A,E08000002,Bury
E01004990,Bury 016A,E08000002,Bury
E01004995,Bury 018A,E08000002,Bury
E01004996,Bury 016B,E08000002,Bury
E01004990,Bury 016A,E08000002,Bury
E01004990,Bury 016A,E08000002,Bury
E01004991,Bury 015A,E08000002,Bury
E01004992,Bury 015B,E08000002,Bury
E01004992,Bury 015B,E08000002,Bury
E01004993,Bury 015C,E08000002,Bury
E01004991,Bury 015A,E08000002,Bury
E01004997,Bury 014A,E08000002,Bury
E01004992,Bury 015B,E08000002,Bury
E01004994,Bury 015D,E08000002,Bury
E01004997,Bury 014A,E08000002,Bury
E01004991,Bury 015A,E08000002,Bury
E01004992,Bury 015B,E08000002,Bury
E01005006,Bury 012D,E08000002,Bury
E01005005,Bury 012C,E08000002,Bury
E01005001,Bury 012B,E08000002,Bury
E01004998,Bury 014B,E08000002,Bury
E01005000,Bury 012A,E08000002,Bury
E01005001,Bury 012B,E08000002,Bury
E01005003,Bury 014E,E08000002,Bury
E01005002,Bury 014D,E08000002,Bury
E01005003,Bury 014E,E08000002,Bury
E01005004,Bury 016C,E08000002,Bury
E01005006,Bury 012D,E08000002,Bury
E01005005,Bury 012C,E08000002,Bury
